1/2-SBSRNA4	0
A1BG	0
A1BG-AS1	0
A1CF	0
A2LD1	0
A2M	0
A2ML1	0
A2MP1	0
A4GALT	0
A4GNT	0
AA06	0
AAA1	0
AAAS	0
AACS	0
AACSP1	0
AADAC	0
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	0
AAGAB	18
AAK1	8
AAMP	1
AANAT	0
AARS	0
AARS2	0
AARSD1	0
AASDH	0
AASDHPPT	5
AASS	0
AATF	0
AATK	0
AATK-AS1	0
ABAT	0
ABCA1	0
ABCA10	0
ABCA11P	0
ABCA12	0
ABCA13	0
ABCA17P	0
ABCA2	0
ABCA3	0
ABCA4	0
ABCA5	1
ABCA6	0
ABCA7	0
ABCA8	0
ABCA9	0
ABCB1	0
ABCB10	0
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	0
ABCB7	0
ABCB8	0
ABCB9	0
ABCC1	13
ABCC10	0
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	4
ABCC3	24
ABCC4	0
ABCC5	0
ABCC6	0
ABCC6P1	2
ABCC6P2	0
ABCC8	0
ABCC9	0
ABCD1	0
ABCD2	0
ABCD3	7
ABCD4	5
ABCE1	25
ABCF1	8
ABCF2	3
ABCF3	6
ABCG1	0
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	1
ABHD11	0
ABHD11-AS1	0
ABHD12	42
ABHD12B	0
ABHD13	7
ABHD14A	0
ABHD14A-ACY1	0
ABHD14B	0
ABHD15	0
ABHD16A	0
ABHD16B	0
ABHD2	37
ABHD3	0
ABHD4	1
ABHD5	22
ABHD6	0
ABHD8	0
ABI1	20
ABI2	0
ABI3	0
ABI3BP	0
ABL1	0
ABL2	0
ABLIM1	13
ABLIM2	0
ABLIM3	0
ABO	0
ABP1	0
ABR	0
ABRA	0
ABT1	21
ABTB1	0
ABTB2	7
ACAA1	33
ACAA2	12
ACACA	2
ACACB	0
ACAD10	0
ACAD11	0
ACAD8	3
ACAD9	0
ACADL	9
ACADM	0
ACADS	0
ACADSB	0
ACADVL	51
ACAN	0
ACAP1	0
ACAP2	3
ACAP3	5
ACAT1	7
ACAT2	0
ACBD3	13
ACBD4	0
ACBD5	0
ACBD6	6
ACBD7	0
ACCN1	0
ACCN2	0
ACCN3	0
ACCN4	0
ACCN5	0
ACCS	1
ACCSL	0
ACD	1
ACE	0
ACE2	0
ACER1	0
ACER2	4
ACER3	5
ACHE	0
ACIN1	0
ACLY	19
ACMSD	0
ACN9	8
ACO1	1
ACO2	11
ACOT1	0
ACOT11	0
ACOT12	0
ACOT13	0
ACOT2	1
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	0
ACOT9	0
ACOX1	16
ACOX2	0
ACOX3	6
ACOXL	0
ACP1	19
ACP2	14
ACP5	0
ACP6	0
ACPL2	7
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	0
ACSF3	8
ACSL1	0
ACSL3	0
ACSL4	3
ACSL5	0
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSS1	0
ACSS2	17
ACSS3	3
ACTA1	0
ACTA2	0
ACTB	398
ACTBL2	0
ACTC1	0
ACTG1	1102
ACTG2	0
ACTL10	0
ACTL6A	0
ACTL6B	0
ACTL7A	0
