1/2-SBSRNA4	0
A1BG	43
A1BG-AS1	0
A1CF	65
A2LD1	0
A2M	0
A2ML1	0
A2MP1	0
A4GALT	0
A4GNT	0
AA06	0
AAA1	0
AAAS	0
AACS	330
AACSP1	0
AADAC	0
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	0
AAGAB	0
AAK1	104
AAMP	0
AANAT	0
AARS	142
AARS2	0
AARSD1	56
AASDH	0
AASDHPPT	0
AASS	0
AATF	118
AATK	0
AATK-AS1	0
ABAT	50
ABCA1	0
ABCA10	0
ABCA11P	0
ABCA12	0
ABCA13	0
ABCA17P	0
ABCA2	155
ABCA3	178
ABCA4	0
ABCA5	24
ABCA6	0
ABCA7	36
ABCA8	0
ABCA9	0
ABCB1	0
ABCB10	0
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	6
ABCB7	0
ABCB8	0
ABCB9	0
ABCC1	0
ABCC10	0
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	0
ABCC4	0
ABCC5	0
ABCC6	0
ABCC6P1	0
ABCC6P2	0
ABCC8	259
ABCC9	0
ABCD1	0
ABCD2	0
ABCD3	87
ABCD4	0
ABCE1	0
ABCF1	0
ABCF2	0
ABCF3	192
ABCG1	0
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	152
ABHD11	45
ABHD11-AS1	0
ABHD12	0
ABHD12B	0
ABHD13	67
ABHD14A	0
ABHD14A-ACY1	0
ABHD14B	0
ABHD15	0
ABHD16A	176
ABHD16B	0
ABHD2	242
ABHD3	152
ABHD4	0
ABHD5	185
ABHD6	0
ABHD8	58
ABI1	0
ABI2	64
ABI3	0
ABI3BP	0
ABL1	0
ABL2	0
ABLIM1	236
ABLIM2	117
ABLIM3	0
ABO	0
ABP1	0
ABR	125
ABRA	0
ABT1	0
ABTB1	0
ABTB2	0
ACAA1	0
ACAA2	0
ACACA	118
ACACB	0
ACAD10	75
ACAD11	0
ACAD8	84
ACAD9	0
ACADL	0
ACADM	243
ACADS	0
ACADSB	0
ACADVL	439
ACAN	0
ACAP1	0
ACAP2	49
ACAP3	17
ACAT1	200
ACAT2	0
ACBD3	17
ACBD4	0
ACBD5	0
ACBD6	0
ACBD7	0
ACCN1	0
ACCN2	0
ACCN3	0
ACCN4	0
ACCN5	0
ACCS	0
ACCSL	0
ACD	65
ACE	16
ACE2	0
ACER1	0
ACER2	0
ACER3	0
ACHE	0
ACIN1	3
ACLY	274
ACMSD	0
ACN9	0
ACO1	0
ACO2	319
ACOT1	0
ACOT11	0
ACOT12	0
ACOT13	0
ACOT2	32
ACOT4	0
ACOT6	0
ACOT7	0
ACOT8	0
ACOT9	0
ACOX1	0
ACOX2	0
ACOX3	0
ACOXL	0
ACP1	175
ACP2	168
ACP5	0
ACP6	0
ACPL2	0
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	0
ACSF3	0
ACSL1	0
ACSL3	0
ACSL4	0
ACSL5	0
ACSL6	0
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSS1	0
ACSS2	0
ACSS3	0
ACTA1	0
ACTA2	0
ACTB	3677
ACTBL2	0
ACTC1	36
ACTG1	1939
ACTG2	0
ACTL10	0
ACTL6A	182
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	0
ACTN2	0
ACTN3	0
ACTN4	6
ACTR10	161
ACTR1A	0
ACTR1B	50
ACTR2	156
ACTR3	0
ACTR3B	0
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	0
ACTR6	99
ACTR8	143
ACTRT1	0
ACTRT2	0
ACVR1	0
ACVR1B	0
ACVR1C	86
ACVR2A	0
ACVR2B	0
ACVRL1	0
ACY1	0
ACY3	0
ACYP1	62
ACYP2	0
ADA	0
ADAD1	0
ADAD2	0
ADAL	96
ADAM1	0
ADAM10	0
ADAM11	0
ADAM12	6
ADAM15	0
ADAM17	0
ADAM18	0
ADAM19	0
ADAM2	0
ADAM20	0
ADAM21	0
ADAM21P1	0
ADAM22	0
ADAM23	0
ADAM28	0
ADAM29	0
ADAM30	0
ADAM32	0
ADAM33	0
ADAM3A	0
ADAM5P	0
ADAM6	0
ADAM7	0
ADAM8	0
ADAM9	79
ADAMDEC1	0
ADAMTS1	0
ADAMTS10	0
ADAMTS12	0
ADAMTS13	0
ADAMTS14	0
ADAMTS15	0
ADAMTS16	0
ADAMTS17	0
ADAMTS18	0
ADAMTS19	0
ADAMTS2	0
ADAMTS20	0
ADAMTS3	0
ADAMTS4	0
ADAMTS5	0
ADAMTS6	0
ADAMTS7	0
ADAMTS8	0
ADAMTS9	0
ADAMTS9-AS2	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	0
ADAMTSL5	0
ADAP1	0
ADAP2	0
ADAR	155
ADARB1	0
ADARB2	0
ADARB2-AS1	0
ADAT1	0
ADAT2	0
ADAT3	0
ADC	0
ADCK1	0
ADCK2	0
ADCK3	0
ADCK4	4
ADCK5	0
ADCY1	0
ADCY10	0
ADCY2	0
ADCY3	0
ADCY4	0
ADCY5	0
ADCY6	0
ADCY7	0
ADCY8	0
ADCY9	0
ADCYAP1	0
ADCYAP1R1	0
ADD1	0
ADD2	0
ADD3	0
ADGB	0
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	0
ADH6	0
ADH7	0
ADHFE1	0
ADI1	0
ADIG	0
ADIPOQ	0
ADIPOR1	131
ADIPOR2	0
ADK	108
ADM	0
ADM2	0
ADNP	0
ADNP2	0
ADO	0
ADORA1	0
ADORA2A	159
ADORA2B	0
ADORA3	0
ADPGK	0
ADPRH	0
ADPRHL1	0
ADPRHL2	0
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	0
ADRA2B	0
ADRA2C	0
ADRB1	0
ADRB2	0
ADRB3	0
ADRBK1	0
ADRBK2	18
ADRM1	0
ADSL	2
ADSS	0
ADSSL1	0
ADTRP	0
AEBP1	0
AEBP2	20
AEN	0
AES	21
AFAP1	0
AFAP1-AS1	0
AFAP1L1	0
AFAP1L2	0
AFF1	0
AFF2	0
AFF3	0
AFF4	14
AFG3L1P	0
AFG3L2	0
AFM	0
AFMID	0
AFP	0
AFTPH	101
AGA	0
AGAP1	0
AGAP11	0
AGAP2	0
AGAP3	0
AGAP4	0
AGAP5	0
AGAP6	0
AGAP7	0
AGAP8	0
AGAP9	0
AGBL1	0
AGBL2	0
AGBL3	9
AGBL4	35
AGBL5	0
AGER	0
AGFG1	0
AGFG2	0
AGGF1	1
AGK	1
AGL	0
AGMAT	0
AGMO	0
AGPAT1	59
AGPAT2	0
AGPAT3	0
AGPAT4	0
AGPAT4-IT1	0
AGPAT5	0
AGPAT6	178
AGPAT9	0
AGPHD1	0
AGPS	0
AGR2	0
AGR3	0
AGRN	0
AGRP	0
AGSK1	0
AGT	0
AGTPBP1	0
AGTR1	0
AGTR2	0
AGTRAP	0
AGXT	0
AGXT2	0
AGXT2L1	0
AGXT2L2	0
AHCTF1	0
AHCY	307
AHCYL1	136
AHCYL2	0
AHDC1	0
AHI1	293
AHNAK	0
AHNAK2	0
AHR	0
AHRR	0
AHSA1	107
AHSA2	0
AHSG	0
AHSP	0
AICDA	0
AIDA	0
AIF1	0
AIF1L	0
AIFM1	89
AIFM2	0
AIFM3	0
AIG1	16
AIM1	0
AIM1L	0
AIM2	0
AIMP1	0
AIMP2	0
AIP	0
AIPL1	0
AIRE	0
AJAP1	0
AJUBA	0
AK1	0
AK2	151
AK3	83
AK4	0
AK5	0
AK7	0
AK8	0
AKAP1	184
AKAP10	0
AKAP11	0
AKAP12	1
AKAP13	0
AKAP14	0
AKAP17A	0
AKAP2	0
AKAP3	0
AKAP4	0
AKAP5	0
AKAP6	0
AKAP7	0
AKAP8	0
AKAP8L	0
AKAP9	173
AKD1	0
AKIP1	0
AKIRIN1	0
AKIRIN2	231
AKIRIN2-AS1	0
AKNA	0
AKNAD1	0
AKR1A1	227
AKR1B1	0
AKR1B10	0
AKR1B15	0
AKR1C1	0
AKR1C2	0
AKR1C3	0
AKR1C4	0
AKR1CL1	0
AKR1D1	0
AKR1E2	0
AKR7A2	0
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	0
AKT1S1	3
AKT2	0
AKT3	0
AKTIP	0
ALAD	0
ALAS1	0
ALAS2	0
ALB	0
ALCAM	324
ALDH16A1	0
ALDH18A1	446
ALDH1A1	159
ALDH1A2	0
ALDH1A3	0
ALDH1B1	0
ALDH1L1	0
ALDH1L2	0
ALDH2	0
ALDH3A1	0
ALDH3A2	0
ALDH3B1	0
ALDH3B2	0
ALDH4A1	0
ALDH5A1	0
ALDH6A1	0
ALDH7A1	0
ALDH8A1	0
ALDH9A1	0
ALDOA	204
ALDOB	0
ALDOC	0
ALG1	0
ALG10	0
