1/2-SBSRNA4	0
A1BG	0
A1BG-AS1	2
A1CF	167
A2LD1	0
A2M	0
A2ML1	0
A2MP1	0
A4GALT	0
A4GNT	0
AA06	0
AAA1	0
AAAS	0
AACS	282
AACSP1	0
AADAC	0
AADACL2	0
AADACL3	0
AADACL4	0
AADAT	25
AAGAB	443
AAK1	3
AAMP	28
AANAT	0
AARS	0
AARS2	0
AARSD1	0
AASDH	16
AASDHPPT	190
AASS	0
AATF	100
AATK	0
AATK-AS1	0
ABAT	0
ABCA1	0
ABCA10	0
ABCA11P	10
ABCA12	0
ABCA13	0
ABCA17P	0
ABCA2	0
ABCA3	0
ABCA4	0
ABCA5	0
ABCA6	0
ABCA7	4
ABCA8	0
ABCA9	0
ABCB1	0
ABCB10	0
ABCB11	0
ABCB4	0
ABCB5	0
ABCB6	0
ABCB7	42
ABCB8	0
ABCB9	67
ABCC1	55
ABCC10	20
ABCC11	0
ABCC12	0
ABCC13	0
ABCC2	0
ABCC3	0
ABCC4	0
ABCC5	100
ABCC6	0
ABCC6P1	0
ABCC6P2	0
ABCC8	202
ABCC9	0
ABCD1	0
ABCD2	0
ABCD3	525
ABCD4	0
ABCE1	0
ABCF1	0
ABCF2	0
ABCF3	78
ABCG1	122
ABCG2	0
ABCG4	0
ABCG5	0
ABCG8	0
ABHD1	0
ABHD10	0
ABHD11	29
ABHD11-AS1	0
ABHD12	117
ABHD12B	0
ABHD13	0
ABHD14A	16
ABHD14A-ACY1	0
ABHD14B	125
ABHD15	0
ABHD16A	8
ABHD16B	0
ABHD2	52
ABHD3	0
ABHD4	0
ABHD5	0
ABHD6	0
ABHD8	4
ABI1	0
ABI2	412
ABI3	0
ABI3BP	0
ABL1	64
ABL2	0
ABLIM1	88
ABLIM2	9
ABLIM3	0
ABO	0
ABP1	0
ABR	0
ABRA	0
ABT1	120
ABTB1	0
ABTB2	0
ACAA1	13
ACAA2	314
ACACA	1
ACACB	0
ACAD10	0
ACAD11	0
ACAD8	1
ACAD9	99
ACADL	0
ACADM	0
ACADS	0
ACADSB	0
ACADVL	104
ACAN	0
ACAP1	0
ACAP2	438
ACAP3	0
ACAT1	0
ACAT2	321
ACBD3	0
ACBD4	0
ACBD5	341
ACBD6	0
ACBD7	0
ACCN1	0
ACCN2	0
ACCN3	0
ACCN4	0
ACCN5	0
ACCS	0
ACCSL	0
ACD	67
ACE	0
ACE2	0
ACER1	0
ACER2	0
ACER3	0
ACHE	0
ACIN1	61
ACLY	233
ACMSD	0
ACN9	105
ACO1	475
ACO2	0
ACOT1	0
ACOT11	0
ACOT12	0
ACOT13	0
ACOT2	104
ACOT4	0
ACOT6	0
ACOT7	1
ACOT8	1
ACOT9	0
ACOX1	679
ACOX2	0
ACOX3	0
ACOXL	0
ACP1	294
ACP2	0
ACP5	0
ACP6	0
ACPL2	0
ACPP	0
ACPT	0
ACR	0
ACRBP	0
ACRC	0
ACRV1	0
ACSBG1	0
ACSBG2	0
ACSF2	0
ACSF3	0
ACSL1	0
ACSL3	21
ACSL4	398
ACSL5	0
ACSL6	277
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0
ACSM4	0
ACSM5	0
ACSS1	0
ACSS2	0
ACSS3	0
ACTA1	0
ACTA2	0
ACTB	1102
ACTBL2	0
ACTC1	0
ACTG1	903
ACTG2	0
ACTL10	0
ACTL6A	0
ACTL6B	3
ACTL7A	0
